	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
14221x19421	2.2219225e-10	0.022806866	0.0016494648	0.8516582	0.097785875	0.011001567	0.00415256	0.010945389
12459x15378	0.014335364	0.09668831	0.042161074	0.5582768	0.08753243	0.12029119	0.02161401	0.059100896
15192x14436	6.028904e-10	0.13796012	0.028737325	0.450766	0.14949878	0.17906371	6.0457045e-10	0.05397398
17771x18956	0.002508981	2.2908453e-10	2.2928431e-10	0.98062235	2.2943349e-10	0.016868679	2.2953942e-10	2.2946016e-10
5076x19630	0.001549324	2.070943e-10	2.0676157e-10	0.99682343	2.077661e-10	0.0016272188	2.0696557e-10	2.073587e-10
20091x19201	1.5389957e-10	1.5379598e-10	1.5404024e-10	0.9992643	1.5404582e-10	0.0007357047	1.5370683e-10	1.5376048e-10
16307x6840	2.3116824e-09	0.06564849	0.041642953	0.56143874	0.1264095	0.14185192	0.06300842	7.2310125e-10
13033x6355	7.026075e-10	0.0057393876	0.17674764	0.44416973	0.1568549	0.055295266	0.060629386	0.10056367
6034x18921	1.9090785e-09	0.10129015	1.906964e-09	0.5780158	0.12676828	0.19392577	1.9086923e-09	1.9073787e-09
14542x3747	0.004062458	0.014155694	1.9939653e-10	0.9108878	0.03684778	0.029058047	0.0012208408	0.0037673363
17090x18717	2.536509e-10	2.542011e-10	2.5389535e-10	0.9637151	2.536901e-10	0.036162842	0.00012211672	2.5405858e-10
15052x15623	0.000764533	0.026913114	0.016178587	0.8358533	0.07847192	0.030334681	0.002713485	0.00877035
15329x14199	7.546232e-10	0.09384011	0.11185742	0.49627373	0.09769947	0.14004338	0.018352745	0.04193315
17949x5420	0.003087615	0.07028984	0.07685337	0.44114152	0.19031422	0.084479935	0.046420645	0.087412916
13700x11344	0.00415024	1.5253045e-10	0.0035050064	0.9629633	0.014102135	1.527549e-10	0.00336873	0.01191055
7975x8952	3.3643033e-10	0.031390734	3.3678726e-10	0.5721533	0.26089388	0.049441885	3.371517e-10	0.08612015
7423x10850	0.0021349625	0.0036732294	0.015102124	0.9115872	0.03058708	0.014857739	0.011132311	0.010925398
14097x15383	2.2853855e-10	0.092999004	0.019408016	0.22385557	0.25767517	0.25254387	0.024098702	0.12941962
8925x10617	0.0034659596	0.006112391	0.00629388	0.80344665	0.106416	0.016067801	0.0046737255	0.053523548
15726x18238	2.3121609e-10	0.12966521	0.021513453	0.76408684	0.049609274	0.016173884	0.008752261	0.0101991175
18361x4709	1.1483136e-09	0.084629305	0.010213447	0.59221613	0.10750726	0.11804553	0.04396046	0.043427795
6596x13698	0.0034957973	0.013605531	0.022178642	0.81577843	0.07217258	0.03903076	0.0042215493	0.02951666
8238x12278	1.2249857e-10	0.013154312	0.00382464	0.84992814	0.06289049	0.036281094	0.002870412	0.031050924
12357x4216	0.0049101063	0.008403665	0.008335291	0.87729716	0.052526683	0.025895398	0.01503329	0.0075984458
8086x17264	0.017538406	0.009529642	0.057294797	0.83696854	0.03408302	3.2541955e-10	0.010771946	0.033813674
19177x5661	0.010093125	0.124641284	0.057250414	0.55808955	0.11631462	0.10070975	0.016464617	0.016436663
17098x15867	0.0033483373	0.039884545	0.029311646	0.8500271	0.025028348	0.025187183	0.013814093	0.01339869
15068x10399	6.281379e-10	0.044949148	0.01969791	0.6934704	0.123287655	0.07235768	0.022722533	0.023514664
11522x9438	3.4876943e-10	0.03828601	0.06565786	0.7553504	0.07448068	0.028285129	0.017778156	0.02016176
16148x14202	0.017479662	0.20805976	0.038704526	0.3915653	0.10288515	0.13467035	0.017847277	0.088788
12621x7066	0.0009351705	0.0135729695	0.0061561326	0.82645667	0.06416004	0.079948835	8.8029933e-10	0.008770149
6037x17971	0.020702785	2.953687e-10	0.0066489726	0.8792153	0.09030792	2.9533545e-10	2.9526845e-10	0.003125079
12988x21079	0.010872445	0.08051917	0.0020632758	0.8549964	0.051548757	2.7173452e-10	2.718123e-10	2.7191188e-10
19843x11126	9.832486e-11	9.81858e-11	9.8328984e-11	0.9689057	9.8559376e-11	0.010250229	0.020844107	9.8323544e-11
10703x9435	2.1864978e-10	2.1830014e-10	0.0036972442	0.91968924	0.04526243	0.031351082	2.1852302e-10	2.1922521e-10
9206x8243	0.001659377	0.003456579	0.017945344	0.83228594	0.060353022	0.034495335	1.1039987e-05	0.049793445
6170x19158	0.004944808	0.057574976	5.160665e-10	0.8103629	0.02958649	0.062296946	0.0057334234	0.029500509
9747x9670	1.5891495e-10	1.5857249e-10	0.01581597	0.93196076	0.030620638	0.0050178827	0.014960043	0.0016246606
19016x13498	1.578131e-10	0.11977447	0.014590206	0.3254117	0.13442816	0.32975397	0.004864755	0.07117677
13564x11107	2.0794773e-10	0.0099287	0.017026564	0.8063372	0.10861798	0.014162234	0.018502658	0.025424741
13582x5407	0.008943984	0.11390022	0.028278667	0.5864575	0.13703565	0.10730053	0.018083377	9.2220637e-10
13567x10157	0.016446771	0.018227063	0.0020084605	0.86136657	0.044976093	0.04092704	0.016048007	6.294512e-10
18868x17535	0.0115995435	0.1029787	0.041028734	0.6458924	0.052461594	0.058570568	0.087468505	4.867121e-10
6204x7759	2.1060269e-10	0.022822576	2.1035577e-10	0.89096415	0.045695204	0.016950611	0.010633392	0.01293405
19549x17774	2.3343666e-10	0.04977333	0.015793525	0.62765265	0.08819981	0.1322658	0.06034265	0.025972214
7134x16074	0.010084026	0.0056857024	0.035397515	0.9374928	0.0049234736	1.9471748e-10	1.9418266e-10	0.0064164666
11671x5401	0.0037133838	0.014471443	3.6019981e-10	0.9145021	0.032295924	0.027005445	1.9040298e-06	0.0080098035
11805x6114	0.008920733	0.027422428	0.0128682805	0.8324279	0.08195102	0.036409676	5.985085e-10	5.9713223e-10
17366x17768	3.601319e-10	0.031440355	0.011961343	0.835501	0.06487279	0.04825995	0.00035457368	0.007610029
14808x6123	0.026324727	0.04723869	0.055364292	0.63010275	0.08785576	0.07717587	0.07593796	9.581163e-10
16812x20141	3.058121e-10	0.028080141	0.0015297213	0.919558	0.010068649	0.0010182945	0.03974525	3.0621544e-10
15732x16338	3.0818084e-10	0.033135176	0.023521388	0.8645649	0.024495425	0.054283123	3.091682e-10	3.0788883e-10
5774x14645	0.027387138	0.09457444	0.07165096	0.31400466	0.14995852	0.17774111	0.030895803	0.13378744
20124x8277	0.001595488	0.09635501	0.026801025	0.5590222	0.09920257	0.10961608	0.037173945	0.07023377
19729x3763	1.7379536e-09	0.030431457	0.030797314	0.61762416	0.16567618	0.14695999	0.0085108895	1.7393929e-09
5082x17730	0.0017026111	0.0573793	0.046755463	0.7802565	0.070320934	0.029556397	2.4125896e-10	0.014028748
12480x8728	6.563875e-10	0.03456521	6.5468825e-10	0.84728163	0.049721163	0.034379054	0.0037878226	0.030265143
11636x16800	3.9077064e-10	0.032216243	3.908161e-10	0.8060058	0.094875574	0.029675882	3.905799e-10	0.037226472
17787x13732	0.0076138196	0.120248325	0.05942142	0.4220209	0.27674448	0.014120474	0.04090338	0.058927175
12328x13715	6.6191996e-10	0.069306724	0.025018053	0.62735176	0.13849142	0.13653107	6.6184047e-10	0.0033009697
8917x13467	1.2643325e-10	0.030003993	0.010713486	0.81981325	0.1032538	0.0036250358	0.015529637	0.017060816
14919x14435	0.029140381	0.14682879	0.021361098	0.4831652	0.13690087	0.06790134	0.010220471	0.1044818
14126x5884	1.1750925e-09	0.123963125	0.030415237	0.6077926	0.094928324	0.09336565	0.008494745	0.0410403
13993x4696	3.343193e-10	3.3513525e-10	3.3486558e-10	0.9272457	0.035193067	0.011471961	0.026089346	3.3516082e-10
18062x13258	0.0011072459	1.1822217e-10	0.0042203544	0.980205	0.007232069	0.004809414	0.00046178998	0.0019641027
5801x5621	1.5856785e-10	0.08312205	0.030135479	0.5544788	0.15856783	0.053785704	0.023954896	0.09595521
12185x15852	0.0147887925	0.014730213	0.006820041	0.81848836	0.060361043	0.06970552	0.009267695	0.0058384435
17356x21092	2.9044253e-10	0.027074968	0.026718765	0.87221295	0.038693067	0.02806419	0.0072360723	2.9057276e-10
19580x7800	5.965974e-10	0.060233854	0.048897807	0.63509786	0.13074954	0.051844105	0.045208838	0.027968036
13039x4455	2.6000724e-10	0.013322564	2.6073033e-10	0.91646534	0.019938866	0.02882705	0.01591914	0.005527059
18895x8510	0.02467513	0.0688215	0.033410188	0.55778927	0.16177382	0.036986444	0.07320266	0.043341048
17088x19192	0.0032186504	3.06028e-10	3.0632466e-10	0.9711625	3.0633462e-10	0.025618887	3.063521e-10	3.0686736e-10
10572x7773	4.083924e-10	0.026835935	0.030894198	0.8024169	0.07984482	0.040429167	0.013608225	0.005970734
18313x20383	2.5738464e-10	2.5708144e-10	2.5694566e-10	0.94206643	0.020106727	0.018534679	2.5724578e-10	0.019292165
14502x17047	1.9152589e-10	0.057803757	0.019059908	0.56490684	0.16015118	0.10250774	0.017956112	0.07761443
14947x5411	0.018767025	0.09727312	0.026743582	0.58330476	0.12537163	0.1327001	0.015839744	6.9291173e-10
11245x10862	1.695753e-10	0.10122413	0.018644713	0.66705453	0.10937697	0.046356574	0.005510918	0.051832177
18471x13496	0.0035339235	0.20175375	0.026195822	0.6379082	0.077406056	0.02284201	0.021227337	0.009132944
14234x15146	4.778011e-10	0.14098656	0.028605767	0.29729295	0.26847714	0.1566933	0.008625602	0.099318705
13720x4695	0.0024364453	2.872168e-10	0.001442108	0.9483883	0.018914409	0.028818786	2.8737407e-10	2.87041e-10
11401x4450	0.00021976732	0.015462477	0.017909352	0.8599971	0.052398063	0.03429272	3.4261957e-10	0.01972051
17948x5895	0.014876851	0.15689178	0.10537823	0.43647614	0.17587984	0.057394195	0.002305089	0.05079783
16691x15153	0.010003827	0.111989304	3.2401673e-10	0.605179	0.11825771	0.0746433	0.038502693	0.041424144
11512x12763	1.4819289e-10	0.0076943957	0.03827353	0.76377136	0.08471542	0.036227643	0.04695555	0.022362132
5502x14169	0.01344494	0.024591023	0.01830427	0.47962838	0.07860429	0.2927186	0.007098526	0.08560991
9598x13707	1.1672466e-10	0.0016046368	0.019673903	0.89698046	0.033672962	0.01802515	0.016541237	0.013501696
15612x10875	3.8905282e-10	0.058877755	0.02882182	0.71358484	0.08815857	0.07146113	0.015860818	0.023234991
7290x9662	0.005484028	0.014947862	0.014362225	0.8163451	0.072524056	0.060681436	2.9208036e-10	0.015655372
8920x12517	1.341691e-10	0.011324901	0.016545238	0.85575336	0.063387364	0.01298737	1.3398244e-10	0.04000164
17501x18006	0.0039223647	0.00019345654	4.1783285e-10	0.9370461	0.010661336	0.036833763	4.1646514e-10	0.011343017
7810x18214	3.0162897e-10	3.0251224e-10	0.005844733	0.9542321	0.02192206	0.005983841	0.012017366	3.0157088e-10
8623x20116	0.0009994644	0.07685181	5.723333e-10	0.8656069	0.016954431	0.015550635	0.017562317	0.006474339
12727x17279	5.836383e-07	0.052275445	0.010217622	0.73307174	0.093587555	0.08162814	5.1856974e-10	0.029218873
17517x12781	1.5238581e-10	1.5231433e-10	0.0029155842	0.9523251	0.0094174985	0.021729518	0.011654607	0.0019577004
10417x13709	0.00027007287	0.0031659282	0.018285705	0.7772225	0.081208505	0.042387493	0.0054350104	0.07202479
19952x19913	0.001129092	1.4823606e-10	1.4836787e-10	0.9988709	1.4823154e-10	1.4890908e-10	1.4829855e-10	1.4839759e-10
11225x17512	3.1074213e-10	0.020173052	0.0105755	0.829444	0.08267922	0.01807759	0.010104527	0.028946145
6617x6573	3.115879e-10	0.024795767	0.0023849728	0.8365003	0.05979724	0.031180669	0.0071821976	0.038158894
9315x17031	0.010110645	0.07919579	0.022127474	0.47542903	0.20551021	0.018719045	0.021347059	0.16756071
17358x20143	0.00079838996	3.687225e-10	3.687316e-10	0.94597507	0.017907113	0.026525266	3.6843495e-10	0.008794248
15326x15149	5.8027544e-10	0.23610695	0.023411797	0.23959121	0.2823568	0.12684175	5.802566e-10	0.09169153
19577x8750	0.01231782	0.08190315	0.016166266	0.58976495	0.13379113	0.09585422	0.02661742	0.043585062
12758x6829	8.983205e-10	0.008804868	8.980685e-10	0.8747287	0.055313397	0.041494925	0.005160121	0.014498009
14811x5173	1.3530257e-09	0.115628734	0.060998365	0.56876916	0.13456604	0.06815278	0.024865748	0.027019285
11124x5874	3.2080158e-10	0.025163226	0.017211063	0.82136655	0.062810324	0.023506975	0.0063395775	0.043602273
5356x17256	0.01028274	0.03976396	0.025417902	0.7323588	0.08539658	0.019184284	0.027677635	0.059918042
12997x18229	0.0030725081	0.027352914	0.020043364	0.74419737	0.0930288	0.073992796	0.010756506	0.027555691
12884x10392	4.3494258e-10	0.049283225	0.00821471	0.7896929	0.08101894	0.02553783	0.0028915482	0.043360863
14627x20609	0.0025325078	0.014518946	0.0016996785	0.8965931	0.05285106	0.028401045	4.3930384e-10	0.0034037416
19958x18013	0.00503197	0.052028887	0.008027183	0.72173023	0.06080561	0.10147599	0.016278828	0.03462123
16427x12303	0.016220354	0.08730202	0.033430826	0.6930445	0.086225264	0.07455698	7.2572814e-10	0.009220038
14642x15860	0.005712034	0.11948971	0.014803854	0.53340137	0.19122806	0.047978606	0.018452188	0.068934165
18332x14208	0.0047197226	0.060815796	0.030911393	0.7422153	0.07741356	0.02952178	0.033655487	0.020747058
17239x14680	0.0129424445	0.15527228	0.034622	0.23712757	0.22069332	0.19012092	0.028698977	0.12052243
5901x17733	2.542665e-10	2.5386623e-10	0.068080455	0.81931317	0.06110302	0.015353824	0.014400212	0.021749303
17542x4707	1.1664132e-09	0.11549026	0.025197448	0.44153553	0.17052749	0.19288492	0.009328135	0.04503622
9175x18218	0.0037417174	0.020555804	4.1659864e-10	0.8966413	0.03920471	0.024877405	4.1750464e-10	0.01497911
12764x4929	6.218963e-10	0.024536757	0.10890622	0.5901999	0.11738287	0.027458752	0.102041185	0.02947439
7955x15602	0.011280686	0.13112067	0.05534552	0.54323775	0.09507328	0.07959329	0.040912148	0.043436617
7968x11327	1.4273918e-10	0.006552955	1.4275742e-10	0.8998559	0.045749605	0.02136073	0.006228245	0.020252593
19289x13499	0.0069981334	0.15857227	0.013279391	0.23646468	0.1368203	0.32742563	0.00871194	0.111727655
11763x19888	0.017087562	0.0011890569	5.2539445e-10	0.8888954	0.028387368	0.05181256	5.230587e-10	0.012628041
18460x16821	2.0177034e-10	0.018482156	0.013000769	0.8864974	0.03846877	0.022347936	0.014607416	0.006595604
19158x11836	2.127967e-10	0.018216992	2.1217499e-10	0.8910471	0.04303044	0.01847464	0.0182684	0.0109624155
5897x19158	4.2812973e-10	0.048237056	0.06266784	0.8088435	0.04875221	0.013492211	0.0036191384	0.014388088
6320x14647	0.029830992	0.13617936	0.06618248	0.17096984	0.1316218	0.31157148	0.016626276	0.13701782
12904x3742	2.2647281e-10	2.2636398e-10	0.00700152	0.86682653	0.048129432	0.039143655	0.015569133	0.023329778
7149x11324	1.01745265e-10	1.0189461e-10	0.005616921	0.8315765	0.089568995	0.025612429	0.00352066	0.04410442
16538x20615	3.5832043e-10	0.023798056	0.008667104	0.85794044	0.040959828	0.04473675	0.018191544	0.0057062907
8491x18928	0.0045097983	0.07979283	0.009155609	0.8835011	6.3653294e-10	6.356473e-10	0.023040617	6.340549e-10
8531x5629	2.1698371e-10	2.1673223e-10	0.008641732	0.9725757	0.007109105	0.010048808	0.0016245691	2.169651e-10
14945x5886	9.505091e-10	0.08850959	0.03656313	0.52405995	0.14643358	0.12362552	0.05082413	0.02998406
6317x15597	0.0382145	0.09894445	0.06687578	0.3993717	0.13158615	0.15917069	4.1411123e-09	0.10583668
5629x17257	0.000508802	1.8403404e-10	0.07120383	0.90588635	1.8427218e-10	1.848181e-10	0.005397836	0.017003266
18071x10408	3.5745915e-10	3.5727785e-10	0.0026863888	0.92320365	0.023692323	0.050417658	3.5788758e-10	3.5746323e-10
4985x4668	0.011374571	0.04301894	0.03742347	0.70569915	0.10425119	0.045006733	0.011366069	0.041859947
14799x8973	0.017421717	0.113625504	0.011018219	0.5764022	0.120004006	0.078711085	0.025376804	0.057440568
12477x9678	4.008454e-10	0.004014653	0.005152618	0.90261734	0.04798626	0.04022907	4.0213577e-10	4.0125467e-10
17792x12307	0.0062311846	0.01962592	0.013794488	0.8040273	0.10729108	0.037215907	0.007389674	0.0044243596
9738x12520	0.0010165694	1.2440768e-10	1.2477126e-10	0.94886696	0.027204558	0.01446793	0.00056486035	0.007879188
13443x6119	9.378126e-05	0.07159583	0.14663881	0.40128812	0.12333854	0.14009541	0.03434906	0.0826004
10266x18696	0.029882899	0.040812023	0.004206527	0.86201924	0.055086114	0.007993155	4.0571718e-10	4.052145e-10
18755x9697	1.1942292e-09	0.1301273	0.096135914	0.39901254	0.112475656	0.09549146	0.11261935	0.05413786
19043x4949	0.011482712	0.088681914	0.021754457	0.5609064	0.12784478	0.16910711	0.020222547	7.497001e-10
17777x17057	3.2437028e-10	0.055954486	0.066297576	0.56889296	0.08715459	0.16351976	0.01935183	0.038828757
12198x11577	2.2247314e-10	0.0699722	2.2320205e-10	0.59040165	0.13435146	0.08949976	0.009534431	0.10624041
13847x7783	0.02841876	0.06048992	0.012779376	0.38058376	0.26109025	0.2287829	0.027855007	7.217974e-10
17766x20856	2.7269786e-10	0.029843694	0.007152199	0.9026288	0.019217532	0.020679684	0.01779123	0.002686951
13585x4457	2.205468e-10	2.2059814e-10	0.006981079	0.9256437	0.018553425	0.024907494	0.023914281	2.2073368e-10
8098x13465	1.07609414e-10	0.026245968	0.016798355	0.86303204	0.048884526	0.016691148	0.00586202	0.022485986
12334x11815	0.0052970247	0.039262973	0.0029003154	0.4523743	0.27412307	0.098160036	0.0056539346	0.12222834
17525x10406	8.606067e-10	0.06825949	0.01588833	0.6706255	0.09084983	0.11310416	0.036343075	0.004929541
5642x12982	5.6911564e-10	0.040470522	0.012637999	0.64705044	0.10452993	0.16288087	0.023427201	0.009002974
14949x4461	7.6196416e-10	0.030819874	0.03070337	0.72376925	0.12691994	0.079624675	0.0065303133	0.0016325635
17628x21093	0.012137437	0.024186276	0.026375404	0.8779864	0.024593417	0.03138223	0.003338812	2.8819094e-10
7571x7288	1.6210627e-10	0.1430435	0.040421907	0.50506955	0.17134532	0.07748826	0.0049588927	0.057672594
14089x18233	3.4995185e-10	0.049262032	0.015983168	0.63560665	0.09090564	0.14291698	0.029346835	0.035978712
18624x8035	3.7856157e-10	0.07036169	0.046998937	0.5822212	0.13766214	0.090529844	0.02997474	0.04225139
14637x17284	0.015149138	0.05050274	0.022736682	0.58125323	0.1545057	0.11552469	0.01706698	0.043260776
12048x16089	0.0044243257	0.032023158	4.0270487e-10	0.800499	0.090525076	0.034861833	0.015585639	0.022080846
11365x16325	3.4078887e-10	0.038579766	0.03206775	0.70497394	0.09678685	0.059957948	0.029865332	0.0377684
14370x15384	2.9467268e-10	0.09565528	2.9507932e-10	0.29452857	0.27916658	0.11416748	0.01638359	0.20009844
8124x4915	3.0311195e-10	0.058678742	0.028783787	0.773342	0.0612366	0.037993032	0.0140654845	0.025900317
5354x18206	0.019167371	0.051059693	0.0022474232	0.79161274	0.09110753	0.0032023857	0.03849761	0.0031052066
7274x14887	4.4042456e-10	0.09180806	0.098555535	0.5174248	0.080754995	0.14279194	0.011038843	0.057625823
19984x9464	7.643447e-10	0.14070323	0.021640744	0.52811265	0.14270703	0.08292492	7.6435636e-10	0.0839114
17084x20617	0.007010268	0.086228274	3.8270667e-10	0.86861527	0.035400726	0.0014413551	0.0013041012	3.8264023e-10
5619x20582	0.013927963	0.06251575	1.5211826e-10	0.86891615	0.017799867	1.5255991e-10	1.5197384e-10	0.036840305
12897x6117	0.039927352	0.06480389	0.014055769	0.4432005	0.17952356	0.088567734	0.03947027	0.13045095
8213x20352	8.965704e-10	0.06913658	0.018990034	0.7581667	0.04511436	0.07838282	0.02063952	0.0095699765
13017x11580	0.0026702818	0.0071610496	0.0031792184	0.809626	0.11333077	0.01837746	0.020403985	0.025251232
13673x20369	5.2999666e-10	0.031101	0.03591904	0.79345864	0.07500815	0.027464962	0.034493696	0.0025544784
17106x13492	0.007452523	2.5319075e-10	0.0028728698	0.93535805	2.532758e-10	0.050037883	0.0042786254	2.5227537e-10
12358x3741	0.0020473835	1.4615237e-10	1.4578125e-10	0.97235286	0.011889693	0.013322695	0.00038747178	1.459941e-10
12483x7778	6.760072e-10	0.055358052	0.008178233	0.4326692	0.19557765	0.1220846	6.758654e-10	0.18613227
14541x4222	4.2950413e-10	0.018378813	0.007773117	0.8865211	0.042162653	0.035792828	4.297475e-10	0.009371534
13284x13481	7.5230944e-10	0.09301439	0.04896395	0.524505	0.121214114	0.105728276	0.043247946	0.063326314
9191x12993	1.5042656e-10	0.036441196	0.0033830148	0.81830126	0.057615794	0.020528965	0.0058843093	0.057845484
5657x8233	5.643903e-10	0.060308613	0.054773435	0.58315617	0.1388352	0.064549446	0.046225213	0.052151922
11261x5637	0.01502971	0.03835673	0.018117348	0.52396256	0.27252147	0.018360896	0.005492125	0.10815922
19295x11599	1.6960794e-10	0.015739128	1.6951479e-10	0.92251354	0.01450735	0.032589436	0.014650613	1.6935742e-10
9858x17982	0.017408704	0.086281456	0.012837711	0.80681187	0.04831705	0.016563578	4.915741e-10	0.011779677
16815x19191	0.0035468673	0.0037686706	0.0010821642	0.9405272	0.019880692	0.027357563	2.7786523e-10	0.0038367035
13167x7068	6.770857e-10	0.045820594	0.013048025	0.764549	0.119965315	0.03631716	0.013902308	0.0063975565
17266x5656	0.00214492	0.029946163	0.005845875	0.77227753	0.07340656	0.075608574	0.026010187	0.01476028
10533x20597	0.017265499	0.045707963	3.0417713e-10	0.93702656	3.0420727e-10	3.0482353e-10	3.0449115e-10	3.0434483e-10
